ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنل ََلَ,ملحقَبالمزيدَبحرف,تفَعْللَََ,ملحقَبمجردَالرباعي,فعَْل ََلَ,م,,ص,ج
"",,,,,,,,,,
"",,,,,,أَبْْلَََ,427,,27,ءَبَهَلََ
"",,,,,,,,,,
"",,,,,,جََمَزََ,92,15,جَهَمَزَ
"",,,,,جَوْجَ ََل,َ,328,2,جَوَجَلَ
"",,,تََوْرَ َبَ,,جَوْرَبََ,َ,156,2,جَوَرَبَ
"",,,تََوْهَرََ,,جَوْهَرََ,َ,354,2,جَوَهَرَ
"",,,,,جَيْألَََ,َ,173,28,جَيَءَلَ
"",,,,,,حَأحَْأَ,186,1,حَءَحَءَ
"",,,,,,حَبْتَََ,17,5,حَبَتَرَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنللَََ,ملحقَبالمزيدَبحرف,تفَعْللَََ,ملحقَبمجردَالرباعي,فعَْللَََ,م,ص,ج
"",,,,,,,,,
"",اِحْبَجَر,اِحْبَنْجَرََ,,تََبْجَرََ,,,520,10,حَبَجَرَ
"",,,,,,حَبْحَ ََبَ,38,3,حَبَحَبَ
"",,,,,,جَبَََْم,438,31,حَبَرَمَ
"",,اِحْبَنْطَأَ,,,,,186,1,حَبَطَءَ
"",,اِحْبَنْطَى,,,,,186,1,حَبَطَي
"",,,,تََبْكَ ََر,,حَبْكَ ََر,522,10,حَبَكَرَ
"",اِحْتأمَ,,,,,َ,441,31,حَتَءَمَ
"",,,,تََتْحَ َتَ,,حَتْحَتَََ,485,4,حَتَحَتَ
"",,,,تََتْ َشَ,,,132,17,حَتَرَشَ
"",,,,,,حَتْفَلََ,276,28,حَتَفَلَ
"",,,,,,حَثحَْ ََثَ,205,5,حَثَحَثَ
"",,,,,,حَثْبََ,238,2,حَثَرَبَ
"",,,,تََثْفََ,,حَثْفََ,118,23,حَثَرَفَ
"",,,,,,حَثْ َقَ,141,25,حَثَرَقَ
"",,,,,,حَثْمََ,443,31,حَثَرَمَ
"",,,,,,حَثفَْلََ,279,28,حَثَفَلَ
"",,,,تََجْحَجََ,,حَجْحَ ََج,466,5,حَجَحَجَ
"",,,,,,حَدْرَ ََج,472,5,حَدَرَجَ
"",,,,,,حَدْق ََلَ,290,28,حَدَقَلَ
"",,,,,,حَدْل َقََ,144,25,حَدَلَقَ
"",اِحْذَأَر,,,,,َ,568,10,حَذَءَرَ
"",,,,,,حَذْرَ َفَ,170,5,حَذَرَفَ
"",,,,,,حَذْف ََرَ,569,10,حَذَفَرَ
"",,,,تََذْل َقََ,,حَذْلقَََ,148,25,حَذَلَقَ
"",,,,تََذْلمَََ,,حَذْل ََمَ,451,31,حَذَلَمَ
"",,اِحْ نرَبََْأ,,,,حَرْبأََ,191,1,حَرَبَءَ
"",,,,,,حَرْب َصََ,510,17,حَرَبَصَ
"",,,,,,حَرْبظَ,215,20,حَرَبَظَ
"",,,,,,حَرْب َقََ,148,25,حَرَبَقَ
"",,اِحْرَنْْ ََج,,,,َ,,,حَرَجَجَ
"",,,,,,حَرْجَ ََل,292,28,حَرَجَلَ
"",,اِحْرَنْْمََ,,,,حَرْجَ ََم,474,31,حَرَجَمَ
"",,,,,,حَرْحَ ََرَ,,,حَرَحَرَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنللَََ,ملحقَبالمزيدَبحرف,تفَعْل ََلَ,ملحقَبمجردَالرباعي,فعَْللَََ,م,ص,ج
"",,,,,,,,,
"",,,,,,حَرْدَ ََم,475,31,حَرَدَمَ
"",,,,,,,,,
"",,,,,,حَرْزَ َقَ,148,25,حَرَزَقَ
"",,,,,,حَرْزَََم,475,31,حَرَزَمَ
"",,اِحْ نرَشَْ ََم,,,,,476,31,حَرَشَمَ
"",,اِحْ نرَفَْزََ,,,,,103,15,حَرَفَزَ
"",,اِحْ نرَفَْ َشَ,,,,,142,17,حَرَفَشَ
"",,,,,,حَرْق َصََ,514,17,حَرَقَصَ
"",,,,,,حَرْق َفََ,138,23,حَرَقَفَ
"",,,,,,حَرْكَثََ,222,5,حَرَكَثَ
"",,,,تََرْكَشََ,,َ,,,حَرَكَشَ
"",,,,,,حَرْكَََ,293,28,حَرَكَلَ
"",,,,,,حَرْمَدََ,24,8,حَرَمَدَ
"",,اِحْرَم ََز,,تََرْمَ ََز,,حَرْمَزََ,104,15,حَرَمَزَ
"",اِحْزَأَل,,,,,,296,28,حَزَءَلَ
"",,,,تََزْحَ ََز,,حَزْحَ ََز,,,حَزَحَزَ
"",,,,,,حَزْرَفََ,,,حَزَرَفَ
"",,,,,,حَزْرَ َقَ,159,25,حَزَرَقَ
"",,,,,,حَزْفرَََ,11,11,حَزَفَرَ
"",,,,,,حَزْمَ ََر,11,11,حَزَمَرَ
"",,,,تََسْحَ َسَ,,حَسْحَسَََ,,,حَسَحَسَ
"",,,,,,حَسْكَكََ,,,حَسَكَكَ
"",,,,,,حَسْكَََ,301,28,حَسَكَلَ
"",اِحْشَأنَ,,,,,َ,,,حَشَءَنَ
"",,,,تََشْحَ َشَ,,حَشْحَشَََ,,,حَشَحَشَ
"",,,,,,حَشْْجََ,482,5,حَشَرَجَ
"",,,,تََصْحَ َصَ,,حَصْحَ َصََ,,,حَصَحَصَ
"",,,,,,حَ ََصْبََ,288,2,حَصَرَبَ
"",,,,تََصََْم,,حَصََْم,495,31,حَصَرَمَ
"",,,,,,حَضْجَ ََر,54,11,حَضَجَرَ
"",,,,,,حَضْْ َبَ,290,2,حَضَرَبَ
"",,,,,,حَضََْْم,496,31,حَضَرَمَ
"",,,,,,حَطْحَطَ,,,حَطَحَطَ
"",,,,,,حَطْمَ ََر,56,11,حَطَمَرَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنللَََ,ملحقَبالمزيدَبحرف,تفَعْللَََ,ملحقَبمجردَالرباعي,فعَْللَََ,م,ص,ج
"",,,,,,,,,
"",اِحْظَأبََ,,,,,,,,حَظَءَبَ
"",,,,تََظْرَ َبَ,,حَظْرَ َبَ,296,2,حَظَرَبَ
"",,,,,,حَ َْظَل ََب,297,2,حَظَلَبَ
"",,,,تََفْحَفََ,,حَفْحَ َفََ,,,حَفَحَفَ
"",,,,,,حَفْضَجََ,486,5,حَفَضَجَ
"",,,,,,حَقْحَ َقََ,,,حَقَحَقَ
"",,,,,,حَقْطَ ََب,302,2,حَقَطَبَ
"",,,,,,حَلبسَََ,553,15,حَلَبَسَ
"",,,,تََلحَْلََ,,حَلحَْلَََ,,,حَلَحَلَ
"",,اِحْلنَْقَ َفَ,,,,,166,23,حَلَقَفَ
"",,اِحْلنَْقَمََ,,,,حَلقَْمََ,535,31,حَلَقَمَ
"",,,,,,حَلقَْ ََن,453,34,حَلَقَنَ
"",,اِحْلنَْكَكََ,,,,َ,,,حَلَكَكَ
"",,,,,,حَلكَََ,536,31,حَلَكَمَ
"",,,,,,حََجَمَََ,,,حَمَجَمَ
"",,,,تََمْحَ ََم,,حََحَ ََمَ,,,حَمَحَمَ
"",,,,,,حََدَ ََل,340,28,حَمَدَلَ
"",,,,,,حََطَ ََر,95,11,حَمَطَرَ
"",,,,,,حََظَ ََل,341,28,حَمَظَلَ
"",,,,تََمْقسَََ,,,561,15,حَمَقَسَ
"",,,,,,حََل ََجَ,491,5,حَمَلَجَ
"",,,,,,حََل َقََ,205,25,حَمَلَقَ
"",,,تََمْيَََ,,,َ,,,حَمَيَرََ
"",,,,,حَنبشَََ,,160,17,حَنَبَشَ
"",,,,,حَنبَْصََ,,535,17,حَنَبَصَ
"",,,تََنْبَلََ,,حَنبَْلََ,,358,28,حَنَبَلَ
"",,,,,حَنجَْرََ,,97,11,حَنَجَرَ
"",,,تََنْجَلََ,,,,360,28,حَنَجَلَ
"",,,,,حَنحَْنََ,,466,34,حَنَحَنَ
"",,,تََنْدَسََ,,,,561,15,حَنَدَسَ
"",,,,,حَندَلََ,,361,28,حَنَدَلَ
"",,,,,حَنذَى,,,,حَنَذَيَ
"",,,تََنْطَرََ,,,,98,11,حَنَطَرَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنل ََلَ,ملحقَبالمزيدَبحرف,تفَعْل ََلَ,ملحقَبمجردَالرباعي,فعَْللَََ,م,ص,ج
"",,,,,,,,,
"",,,تََنْظَلََ,,حَنظَْلََ,,361,28,حَنَظَلَ
"",,,,,,,,,
"",,,تََنْظَى,,حَنظَْى,َ,,,حَنَظَيَ
"",,,,,حَنفَْسََ,,563,15,حَنَفَسَ
"",,,,,حَنفَْشََ,,163,17,حَنَفَشَ
"",,,,,حَنكَََ,,364,28,حَنَكَلَ
"",,,,,حَوْتكَََ,َ,,,حَوَتَكَ
"",,,,,حَوْجَ ََلَ,َ,,,حَوَجَلَ
"",,اِحْوَنصَْلََ,,,حَوْصَ ََل,َ,361,28,حَوَصَلَ
"",,,,,حَوْفزََََ,َ,,,حَوَفَزَ
"",,,,,حَوْفلََََ,َ,,,حَوَفَلَ
"",,,,,حَوْقلَََ,,364,28,حَوَقَلَ
"",,,,,حَوْل َقََ,,,,حَوَلَقَ
"",,,,,حَيْجَمََ,َ,,,حَيَجَمَ
"",,,تََيْمََ,,,َ,,,حَيَرَمَ
"",,,,,حَيْعَلََ,,384,28,حَيَعَلَ
"",اِخْبَأنَ,,,,,َ,,,خَبَءَنَ
"",,,,,,خَبْتَ ََل,392,28,خَبَتَلَ
"",,,,تََبْخَ ََب,,خَبْخَبَََ,,,خَبَخَبَ
"",,اِخْبَنْدَى,,,,,51,8,خَبَدَي
"",,,,,,خَبَََْعَ,477,20,خَبَرَعَ
"",,,,,,خَبَْقََ,212,25,خَبَرَقَ
"",اِحْبَعَث,,,,,,239,5,خَبَعَثَ
"",,,,,,خَبْعَجََ,502,5,خَبَعَجَ
"",,,,,,خَبْعَ ََل,,,خَبَعَلَ
"",,,,,,خَتْبََ,335,2,خَتَرَبَ
"",,,,,,خَتْ َفَ,179,23,خَتَرَفَ
"",,,,,,خَتََْم,48,32,خَتَرَمَ
"",,,,,,خَتْعَرََ,136,11,خَتَعَرَ
"",,,,,,خَتْعَ ََل,392,28,خَتَعَلَ
"",,,,,,خَتْلعَََ,482,20,خَتَلَعَ
"",,,,,,خَتْلَََ,49,32,خَتَلَمَ
"",,,,,,خَثعَْجََ,503,5,خَثَعَجَ
"",,,,تََثعَ ََم,,خَثعَْمََ,53,32,خَثَعَمَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنللَََ,ملحقَبالمزيدَبحرف,تفَعْللَََ,ملحقَبمجردَالرباعي,فعَْل ََلَ,م,ص,ج
"",,,,,,,,,
"",,,,,,خَث َََلْ,54,32,خَثَلَمَ
"",,,,,,خَجْخَ ََجَ,,,خَجَخَجَ
"",,,,,,خَدْرََعَ,482,20,خَدَرَعَ
"",,,,,,خَدْفَ ََر,148,11,خَدَفَرَ
"",,,,,,خَدْفلَََ,399,28,خَدَفَلَ
"",,,,,,خَدْل ََبَ,,,خَدَلَبَ
"",,,,,,خَذْرَبََ,,,خَذَرَبَ
"",,,,,,خَذْرََعَ,482,20,خَذَرَعَ
"",,,,تََذْرَ َفَ,,خَذْرَفََ,181,23,خَذَرَفَ
"",,,,,,خَذََْرقََ,215,25,خَذَرَقَ
"",,,,,,خَذْعَ ََب,338,2,خَذَعَبَ
"",,,,,,خَذْعلَََ,401,28,خَذَعَلَ
"",,,,,,خَدْلَ ََب,339,2,خَذَلَبَ
"",,,,تََذْلجَََ,,خَدْل ََجَ,508,5,خَذَلَجَ
"",,,,,,خَذْلمَََ,65,32,خَذَلَمَ
"",,,,تََ برْ َشََ,,خَ برْشََ1َ,174,17,خَرَبَشَ
"",,,,,,خَرْبصَََ,543,17,خَرَبَصَ
"",,,,تََرْبطَ,,خَرْبطََ,,,خَرَبَطَ
"",,اِخْ نرَبَْقََ,,,,خَرْب َقََ,217,25,خَرَبَقَ
"",,,,,,خَرْثَََ,75,32,خَرَثَمَ
"",,,,تََرْخَ ََر,,خَرْخَ ََرَ,,,خَرَخَرَ
"",,,,تََرْدَ ََل,,خَرْدَ ََل,402,28,خَرَدَلَ
"",,,,,,خَرْذَ ََل,403,28,خَرَذَلَ
"",,,,تََرْسَ ََن,,خَرْسَ ََن,,,خَرَسَنَ
"",,,,,,خَرْشَبََ,350,2,خَرَشَبَ
"",,,,,,خَرْشَ َفَ,185,23,خَرَشَفَ
"",,اِخْ نرَشَْمََ,,,,خَرْ ََشَ,75,32,خَرَشَمَ
"",,,,تََرْطَشََ,,خَرْطَشَََ,,,خَرَطَشَ
"",,اِخْ نرَطَْ ََم,,,,خَرْطَمََ,76,32,خَرَطَمَ
"",,اِخْ نرَفَْجََ,,تََرْفجَََ,,خَرْفجَََ,523,5,خَرَفَجَ
"",,اِخْ نرَفَْ َشَ,,,,خَرْفشَََ,181,17,خَرَفَشَ
"",,اِخْ نرَفَْ َقَ,,,,خَرْف َقََ,219,25,خَرَفَقَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنللَََ,ملحقَبالمزيدَبحرف,تفَعْللَََ,ملحقَبمجردَالرباعي,فعَْللَََ,م,ص,ج
"",,,,,,,,,
"",,,,تََرْفنَََ,,خَرْف ََنََ,,,خَرَفَنَ
"",,,,,,,,,
"",,,,,,خَرْقلََ,404,28,خَرَقَلَ
"",,,,,,خَرْمَ ََد,57,8,خَرَمَدَ
"",َ,اِخْ نرَمَْ َسَ,,,,خَرْمَسََ,12,16,خَرَمَسَ
"",,اِخْرَمسَََ,,,,,,,
"",,,,,,خَرْمَ َشَ1,181,17,خَرَمَشَ
"",,اِخْرَمصََ,,,,,550,17,خَرَمَصَ
"",,اِخْرَم َقَ,,,,,21,15,خَرَمَقَ
"",,,,تََرْمَلََ,,خَرْمَلََ,404,28,خَرَمَلَ
"",,,,,خَ نرْ َفََ,,197,23,خَرَنَفَ
"",,,,,خَ نرْقَََ,,234,25,خَرَنَقَ
"",,,,,خَرْوَدََ,َ,,,خَرَوَدَ
"",,,تََرْوَطََ,,خَرْوَ َطَ,َ,,,خَرَوَطَ
"",,,,تََزْبزَََ,,,140,15,خَزَبَزَ
"",,,,,,خَزْخَزَََ,,,خَزَخَزَ
"",,,,,,خَزْرَ َبَ,352,2,خَزَرَبَ
"",,,,,,خَزْرَجََ,524,5,خَزَرَجَ
"",,,,,,خَزْرَ َفَ,198,23,خَزَرَفَ
"",,,,,,خَزْعلَََ,406,28,خَزَعَلَ
"",,,,,,خَزْل ََبَ,253,2,خَزَلَبَ
"",,,,تََ لزْ ََجَ,,,525,5,خَزَلَجَ
"",,,,تََشْخَ َشَ,,خَشْخَ َشََ,,,خَشَخَشَ
"",,,,,,خَشْْبََ,362,2,خَشَرَبَ
"",,,,,,خَشْْمََ,97,32,خَشَرَمَ
"",,,,,,خَصْل َفََ,219,23,خَصَلَفَ
"",,,,تََضْخَ َضَ,,خَضْخَ َضََ,,,خَضَخَضَ
"",,,,,,خَ ََضْْ َبَ,369,2,خَضَرَبَ
"",,,,تََضْْعَََ,,خَضْْعَََ,510,20,خَضَرَعَ
"",,,,,,خَضْْ َفَ,222,23,خَضَرَفَ
"",,,,تََ ََضْْمََ,,خَضْْمََ,110,32,خَضَرَمَ
"",,,,تََضْعَبََ,,خَضْعَبََ,370,2,خَضَعَبَ
"",,,,تََضْل ََبَ,,خَضْل ََبَ,370,2,خَضَلَبَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنللَََ,ملحقَبالمزيدَبحرف,تفَعْل ََلَ,ملحقَبمجردَالرباعي,فعَْل ََلَ,م,ص,ج
"",,,,,,,,,
"",,,,,,خَضْلفَََ,223,23,خَضَلَفَ
"",,,,تََطْخَط,,خَطْخَطَ,,,خَطَخَطَ
"",,,,تََطْرَ َبَ,,خَطْرَ َبَ,376,2,خَطَرَبَ
"",,,,تََطْرَفََ,,خَطْرَفََ,223,23,خَطَرَفَ
"",,,,,,خَظْرَفََ,224,23,خَظَرَفَ
"",,,,,,خَفْجَلََ,419,28,خَفَجَلَ
"",,,,,,خَفْخَ َفََ,,,خَفَخَفَ
"",,,,,,خَقْخَ َقََ,,,خَقَخَقَ
"",,,,,,خَلب َسََ,21,16,خَلَبَسَ
"",,,,تََلبَْ َصَ,,خَلبَْ َصَ,557,17,خَلَبَصَ
"",,,,تََلخَْ ََل,,خَلخَْ ََلَ,,,خَلَخَلَ
"",,,,تََلقَْنََ,,خَلقَْنَََ,,,خَلَقَنَ
"",,,,تََمْخَمََ,,خََخَ ََمَ,,,خَمَخَمَ
"",,,,,خَنبسَََ,,30,16,خَنَبَسَ
"",,,,,خَنبشَََ,,195,17,خَنَبَشَ
"",,,تََنْبَ َصَ,,خَنبَْصََ,,568,17,خَنَبَصَ
"",,,,,خَنجَْرََ,,224,11,خَنَجَرَ
"",,,,,جَنجَْ ََل,,441,28,خَنَجَلَ
"",,,,,خَنخَْ ََنَ,َ,,,خَنَخَنَ
"",,,,,خَندَسَََ,َ,,,خَنَدَسَ
"",,,,,خَندَفََ,,281,23,خَنَدَفَ
"",,,تََنْدَ َقَ,,خَندَقََ,,266,25,خَنَدَقَ
"",,,تََنْدَلََ,,خَندَلََ,,441,28,خَنَدَلَ
"",,,تََنْذَذََ,,,َ,,,خَنَذَذَ
"",,,تََنْذَى,,خَنذَى,َ,,,خَنَذَيَ
"",,,,,خَنْْجََ,,542,5,خَنَزَجَ
"",,,تََنََْْر,,خَنْْرََ,,226,11,خَنَزَرَ
"",,,,,خَنشَْ ََل,,442,28,خَنَشَلَ
"",,,,,خَنطَْ ََث,,244,5,خَنَطَثَ
"",,,,,خَنطَْ ََل,,442,28,خَنَطَلَ
"",,,تََنْظَى,,خَنظَْى,,,,خَنَظَيَ
"",,,,,خَنعَجََ,,543,5,خَنَعَجَ
"",,,,,خَنعَقََ,,267,25,خَنَعَقَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنللَََ,ملحقَبالمزيدَبحرف,تفَعْل ََلَ,ملحقَبمجردَالرباعي,فعَْللَََ,م,ص,ج
"",,,,,,,,,
"",,,تََنْفَ ََر,,خَنفَْ ََر,,230,11,خَنَفَرَ
"",,,,,,,,,
"",,,,,خَنفَْ َسَ,,40,16,خَنَفَسَ
"",,,,,خَنكَرَََ,َ,,,خَنَكَرَ
"",,,تََوْزَقََ,,خَوْزَ َقََ,َ,,,خَوَزَقَ
"",,,,,خَوْعلََََ,َ,,,خَوَعَلَ
"",,,تََيْعَ ََل,,خَيْعَلَََ,َ,,,خَيَعَلَ
"",,,,تدََاْدَأََ,دَوْدَََأ1,دَأْدَََأ,218,1,دَءَدَءَ
"",,,,,,دَأْدَ ََد,,,دَءَدَدََ
"",,,,,,دَبدَْ َبََ,,,دَبَدَبَ
"",,,,,,دَبزَزَََ,,,دَبَزَزَ
"",,,,,,دَبكَََْ,470,28,دَبَكَلَ
"",,,,تدََجْدَجََ,,دَجْدَ ََج,,,دَجَدَجَ
"",,,,,دَحْبََ,َ,,,دَحَبَيَ
"",,,,تدََحْدَرََ,,دَحْدَ ََر,277,11,دَحَدَرَ
"",,,,تدََحْرَجََ,,دَحْرَ ََج,552,5,دَحَرَجَ
"",,,,,,دَحْرَ َشَ,201,17,دَحَرَشَ
"",,,,,,دَحْقَ ََب,401,2,دَحَقَبَ
"",,,,,,دَحْقَلََ,477,28,دَحَقَلَ
"",,,,,,دَحْلطَ,286,19,دَحَلَطَ
"",,,,,,دَحْل َقََ,278,25,دَحَلَقَ
"",,,,تدََحْلَََ,,دَحْ َََل,141,32,دَحَلَمَ
"",,,,,,دَحَْ ََر,277,11,دَحَمَرَ
"",,,,,,دَحَْ َسَ,58,16,دَحَمَسَ
"",,,,,,دَحَْ ََل,477,28,دَحَمَلَ
"",,,,تدََخْدَخََ,,دَخْدَ ََخ,,,دَخَدَخَ
"",,,,,,دَخْدَرََ,277,11,دَخَدَرَ
"",,,,,,دَخْرَصََ,576,17,دَخَرَصَ
"",,,,,,دَخَْرََ,278,11,دَخَمَرَ
"",,,,,,دَخَْ َسَ,61,16,دَخَمَسَ
"",,,,تدََرْبأََ,,دَرْبَأَ,226,1,دَرَبَءَ
"",,,,,,دَرْبجَََ,564,5,دَرَبَجَ
"",,,,,,دَرْبحَََ,362,6,دَرَبَحَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنللَََ,ملحقَبالمزيدَبحرف,تفَعْل ََلَ,ملحقَبمجردَالرباعي,فعَْل ََلَ,م,ص,ج
"",,,,,,,,,
"",,,,,,دَرْبخَ1ََ,249,7,دَرَبَخَ
"",,,,تدََ برْسَََ,,دَرْب َسََ,62,16,دَرَبَسَ
"",,,,,,دَرْبصَََ,757,17,دَرَبَصَ
"",,,,,,دَرْبكَ2ََ,145,27,دَرَبَكَ
"",,,,,,دَرْب ََلَ,487,28,دَرَبَلَ
"",,,تدََرْبََ,,دَرْبََ,َ,,,دَرَبَيَ
"",,,,,,دَرْجَ ََب,406,2,دَرَجَبَ
"",,,,,,دَرْجَ ََل,487,28,دَرَجَلَ
"",,,,,,دَرْجَنََ,11,35,دَرَجَنَ
"",,,,,,دَرْحَبََ,406,2,دَرَحَبَ
"",,,,تدََرْدَ َبَ,,دَرْدَبََ,406,2,دَرَدَبَ
"",,,,,,دَرْدَ ََج,564,5,دَرَدَجَ
"",,,,تدََرْدَ ََر,,دَرْدَرَََ,,,دَرَدَرَ
"",,,,,,دَرْدَسَََ,,,دَرَدَسَ
"",,,,,,دَرْدَ َشَ,204,17,دَرَدَشَ
"",,,,,,دَرْدَ ََم,148,32,دَرَدَمَ
"",,,,,,دَرْشَ َقَ,283,25,دَرَشَقَ
"",اِدْرَعَب,,,,,,407,2,دَرَعَبَ
"",اِدْرَعَشَ,,,,,,203,17,دَرَعَشَ
"",اِدْرَعَفَ,,,,,,298,23,دَرَعَفَ
"",,,,,,دَرْ َََع,148,32,دَرَعَمَ
"",اِدْرَغ َش,,,,,,203,17,دَرَغَشَ
"",,,,تدََرْغلَََ,,دَرْغ ََلََ,,,دَرَغَلَ
"",,,,,,دَرْفسَََ,71,16,دَرَفَسَ
"",,اِدْ نرَفَْ َقَ,,,,دَرْفقَََ,279,25,دَرَفَقَ
"",,,,,,دَرْف ََلَ,,,دَرَفَلَ
"",,اِدْ نرَقَْ ََع,,,,دَرْقعَََ,545,20,دَرَقَعَ
"",,,,,,دَرْقلَََ,487,28,دَرَقَلَ
"",,,,,,دَرْ ََكَ,488,28,دَرَكَلَ
"",,اِدْرَمجََ,,,,دَرْمَجََ,565,5,دَرَمَجَ
"",,,,,,دَرْمَ َسَ,72,16,دَرَمَسَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنل ََلَ,ملحقَبالمزيدَبحرف,تفَعْل ََلَ,ملحقَبمجردَالرباعي,فعَْللَََ,م,ص,ج
"",,,,,,,,,
"",,,,,,دَرْمَ َصَ,579,17,دَرَمَصَ
"",,,,,,,,,
"",,,,,,دَرْمَكََ,146,27,دَرَمَكَ
"",اِدْرَهََ,,,,,دَرْ َََه1,149,32,دَرَهَمَ
"",,,تدََرْوَشََ,,دَرْوَشََ,َ,,,دَرَوَشَ
"",,,,,,دَزْدَ َقََ,,,دَزَدَقَ
"",,,,تدََسْ ََتَ,,دَسْتَََ,292,11,دَسَتَرَ
"",,,,تدََسْدَسََ,,دَسْدَ َسََ,,,دَسَدَسَ
"",,,,تدََشْدَشََ,,دَشْدَشَََ,,,دَشَدَشَ
"",,,,,,دَصْدَ َصَ,,,دَصَدَصَ
"",,,,,,دَعبسَََ,78,16,دَعَبَسَ
"",,,,,,دَعْبَلََ,489,28,دَعَبَلَ
"",,,,تدََعثَََْ,,دَع ََثَْ,297,11,دَعَثَرَ
"",,,,تدََعدَْعََ,,دَعدَعَََ,,,دَعَدَعَ
"",,,,,,دَعْرَمََ,159,32,دَعَرَمَ
"",,,,,,دَعْسَجََ,568,5,دَعَسَجَ
"",,,,,,دَعْ ََسَ,298,11,دَعَسَرَ
"",,,,,,دَعْسَ َقَ,287,25,دَعَسَقَ
"",,,,,,دَعْفَ َقَ,288,25,دَعَفَقَ
"",,اِدْعَنْكَرََ,,,,,299,11,دَعَكَرَ
"",,,,تدََعْكسَََ,,دَعْكسَََ,79,16,دَعَكَسَ
"",,,,,,دَعْ ََكَ,489,28,دَعَكَلَ
"",,,,,,دَعلْجَََ,568,5,دَعَلَجَ
"",,,,,,دَعلْ َقََ,290,25,دَعَلَقَ
"",,,,,,دَعْْسََ,79,16,دَعَمَسَ
"",,,,تدََعْْشََ,,دَعْْشَََ,,,دَعَمَشَ
"",,,,,,دَعْْصََ,582,17,دَعَمَصَ
"",,,,,,دَعْْظ,226,20,دَعَمَظَ
"",,,,,,دَغْبَجََ,569,5,دَغَبَجَ
"",,,,تدََغدَْ َغ,,دَغدَ َغَ,,,دَغَدَغَ
"",,,,,,دَغْرَقََ,290,25,دَغَرَقَ
"",,,,,,دَغْشَشَََ,,,دَغَشَشَ
"",,,,,,دَغْفَ َصَ,584,17,دَغَفَصَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنل ََلَ,ملحقَبالمزيدَبحرف,تفَعْل ََلَ,ملحقَبمجردَالرباعي,فعَْللَََ,م,ص,ج
"",,,,,,,,,
"",,,,,,دَغْفَقََ,291,25,دَغَفَقَ
"",,,,,,دَغْْ ََر,302,11,دَغَمَرَ
"",,,,,,دَغْْ َسَ,79,16,دَغَمَسَ
"",,,,,,دَغْْ َشَ,205,17,دَغَمَشَ
"",,,,,,دَغْْ َصَ,584,17,دَغَمَصَ
"",,,تدََغوَْ َشَ,,دَغْوَ َشَ,,,,دَغَوَشَ
"",,,,,,دَفدَ َفَ,,,دَفَدَفَ
"",,,,,,دَفطَْ َسَ,79,16,دَفَطَسَ
"",,,,,,دَقْدَسََ,81,16,دَقَدَسَ
"",,,,تدََقْدَ َقَ,,دَقْدَقَََ,,,دَقَدَقَ
"",,,,,,دَقْشَ َشََ,,,دَقَشَشَ
"",,,,,,دَقْطَ َسَ,80,16,دَقَطَسَ
"",,,,,دَقْوَ ََر,َ,,,دَقَوَرَ
"",,,,تدََكْدَكََ,,دَكْدَ ََكَ,,,دَكَدَكَ
"",اِدْلَم,,,,,,,,دَلَءَمَ
"",,,,,,دَلبَْحََ,364,6,دَلَبَحَ
"",,,,تدََلْدقََ,,َ,,,دَلَدَقَ
"",,,,تدََلْدلََ,,دَلْدلََ,,,دَلَدَلَ
"",,اِدْلنَْظَى,تدََلظَْى,,,َ,,,دَلَظَيَ
"",اِدْلعََ َف,,,,,,306,23,دَلَعَفَ
"",,,,تدََلمَْزََ,,دَلمَْزََ,146,15,دَلَمَزَ
"",,اِدْلمَ َسَ,,,,,87,16,دَلَمَسَ
"",,,,تدََلمَْ َصَ,,دَلمَْ َصَ,588,17,دَلَمَصَ
"",,,,,,دَلهْثَََ,251,5,دَلَهَثَ
"",اِدْلهَمَ,,,,,,171,32,دَلَهَمَ
"",اِدْلهَنَ,,,,,,23,35,دَلَهَنَ
"",,,,,,دَمْ ََثَ,313,11,دَمَثَرَ
"",,,,,,دَمْحَقََ,304,25,دَمَحَقَ
"",,,,,,دَمْحَ ََل,504,28,دَمَحَلَ
"",,,,,,دَمْخَ َقَ,304,25,دَمَخَقَ
"",,,,تدََمْدَمََ,,دَمْدَ ََمَ,,,دَمَدَمَ
"",,,,تدََمْشَقََ,,دَمْشَقََ,305,25,دَمَشَقَ
"",,,,,,دَمْل ََجَ,579,5,دَمَلَجَ
ملحقَبالمزيدَبحرفين,اِفعَللَ,اِفعَنل ََلَ,ملحقَبالمزيدَبحرف,تفَعْللَََ,ملحقَبمجردَالرباعي,فعَْل ََلَ,م,ص,ج
"",,,,,,,,,
